Unnamed: 0,prix_eur,prix_m2,type_bien,surface_m2,nb_pieces,nb_chambres,etage,dpe,adresse,code_postal,url,latitude,longitude
22,776900,16889.0,Appartement à vendre,46.0,2.0,1.0,RDC/4,D,"Saint Thomas d'Aquin, Paris 7ème arrondissement (75007)",75007.0,https://www.seloger.com/annonces/achat/appartement/paris-7eme-75/saint-thomas-d-aquin/272445383.htm,48.855888,2.327092
23,1120000,14545.0,Appartement à vendre,77.0,3.0,2.0,Étage 2/7,C,"Porte Dauphine, Paris 16ème arrondissement (75116)",75116.0,https://www.seloger.com/annonces/achat/appartement/paris-75/271176597.htm,48.86963,2.270394
24,700000,10955.0,Appartement à vendre - neuf,63.9,3.0,,1er étage,,"Jardin de Reuilly, Paris 12ème arrondissement (75012)",75012.0,https://www.selogerneuf.com/annonces/neuf/programme/paris-75/243734447/,48.844756,2.389791
25,485000,12436.0,Appartement à vendre - neuf,39.0,2.0,1.0,Étage 2/6,,"Secrétan, Paris 19ème arrondissement (75019)",75019.0,https://www.selogerneuf.com/annonces/neuf/programme/paris-75/230630411/,48.880731,2.374495
26,506000,10542.0,Appartement à vendre,48.0,2.0,1.0,Étage 5/6,C,"Didot-Porte de Vanves, Paris 14ème arrondissement (75014)",75014.0,https://www.seloger.com/annonces/achat/appartement/paris-14eme-75/didot-porte-de-vanves/272269557.htm,48.82715,2.304565
27,1390000,11583.0,Appartement à vendre,120.0,5.0,3.0,Étage 1/6,E,"Muette Nord, Paris 16ème arrondissement (75016)",75016.0,https://www.bellesdemeures.com/273168207/detail.htm,48.841905,2.264284
28,569000,12815.0,Appartement à vendre,44.4,2.0,1.0,Étage 5/6,D,"Montmartre, Paris 18ème arrondissement (75018)",75018.0,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/montmartre/270680633.htm,48.899313,2.336387
29,629000,15341.0,Appartement à vendre,41.0,2.0,1.0,Étage 2/5,D,Paris 7ème arrondissement (75007),75007.0,https://www.seloger.com/annonces/achat/appartement/paris-7eme-75/273324527.htm,48.853954,2.312864
0,868000,12072.0,Appartement à vendre - neuf,71.9,3.0,2.0,2ème étage,,"Dunois-Bibliothèque-Jeanne-d'Arc, Paris 13ème arrondissement (75013)",75013.0,https://www.selogerneuf.com/annonces/neuf/programme/paris-75/265166211/,48.833425,2.363608
1,1030000,9279.0,Appartement à vendre,111.0,5.0,2.0,Étage 2/9,D,"Auteuil Sud, Paris 16ème arrondissement (75016)",75016.0,https://www.bellesdemeures.com/273069643/detail.htm,48.850098,2.278011
2,375000,13393.0,Appartement à vendre - neuf,28.0,1.0,,Étage 3/6,,"Secrétan, Paris 19ème arrondissement (75019)",75019.0,https://www.selogerneuf.com/annonces/neuf/programme/paris-75/230630411/,48.880731,2.374495
3,840000,12000.0,Duplex à vendre - neuf,70.0,3.0,2.0,Étage 2/6,,"Secrétan, Paris 19ème arrondissement (75019)",75019.0,https://www.selogerneuf.com/annonces/neuf/programme/paris-75/230630411/,48.880731,2.374495
4,849000,13694.0,Appartement à vendre,62.0,3.0,2.0,Étage 5/6,D,"Les Halles, Paris 1er arrondissement (75001)",75001.0,https://www.seloger.com/annonces/achat/appartement/paris-75/271883189.htm,48.859801,2.346648
5,445000,10595.0,Appartement à vendre,42.0,2.0,1.0,Étage 1/5,E,"Didot-Porte de Vanves, Paris 14ème arrondissement (75014)",75014.0,https://www.seloger.com/annonces/achat/appartement/paris-14eme-75/didot-porte-de-vanves/272448841.htm,48.82715,2.304565
6,439000,9977.0,Appartement à vendre,44.0,2.0,1.0,Étage 2/6,D,"Père Lachaise-Réunion, Paris 20ème arrondissement (75020)",75020.0,https://www.seloger.com/annonces/achat/appartement/paris-20eme-75/pere-lachaise-reunion/271013989.htm,48.864045,2.397757
7,2780000,16747.0,Appartement à vendre,166.0,6.0,4.0,Étage 2/8,D,"Gros Caillou, Paris 7ème arrondissement (75007)",75007.0,https://www.bellesdemeures.com/271755303/detail.htm,48.863022,2.306329
8,540000,14211.0,Appartement à vendre,38.0,1.0,,Étage 3/6,,"Elysées-Madeleine, Paris 8ème arrondissement (75008)",75008.0,https://www.seloger.com/annonces/achat/appartement/paris-8eme-75/elysees-madeleine/272213765.htm,48.870062,2.324455
9,542000,13897.0,Appartement à vendre - neuf,39.0,2.0,1.0,10ème étage,,"Dunois-Bibliothèque-Jeanne-d'Arc, Paris 13ème arrondissement (75013)",75013.0,https://www.selogerneuf.com/annonces/neuf/programme/paris-75/265166211/,48.833425,2.363608
10,9450000,19895.0,Appartement à vendre,475.0,8.0,6.0,Étage 4/5,D,"Porte Dauphine, Paris 16ème arrondissement (75016)",75016.0,https://www.seloger.com/annonces/achat/appartement/paris-16eme-75/porte-dauphine/265872645.htm,48.86963,2.270394
11,5600000,34568.0,Duplex à vendre - neuf,162.0,5.0,3.0,,,"Saint Thomas d'Aquin, Paris 7ème arrondissement (75007)",75007.0,https://www.selogerneuf.com/annonces/neuf/programme/paris-75/262518039/,48.855888,2.327092
12,259000,9564.0,Appartement à vendre,27.1,2.0,1.0,Étage 1/6,F,"Aligre-Gare de Lyon, Paris 12ème arrondissement (75012)",75012.0,https://www.seloger.com/annonces/achat/appartement/paris-75/272590237.htm,48.8491,2.371086
13,720000,14118.0,Appartement à vendre,51.0,3.0,1.0,Étage 5/6,D,"Saint Lambert, Paris 15ème arrondissement (75015)",75015.0,https://www.seloger.com/annonces/achat/appartement/paris-15eme-75/saint-lambert/272282781.htm,48.837454,2.291961
14,349000,13960.0,Appartement à vendre - neuf,25.0,1.0,,3ème étage,,"Dunois-Bibliothèque-Jeanne-d'Arc, Paris 13ème arrondissement (75013)",75013.0,https://www.selogerneuf.com/annonces/neuf/programme/paris-75/265166211/,48.833425,2.363608
15,960000,9796.0,Appartement à vendre,98.0,4.0,2.0,Étage 3/5,D,"Champerret-Berthier, Paris 17ème arrondissement (75017)",75017.0,https://www.bellesdemeures.com/270430097/detail.htm,48.885186,2.293069
16,930000,12917.0,Appartement à vendre,72.0,3.0,2.0,6 étages,E,"Batignolles-Cardinet, Paris 17ème arrondissement (75017)",75017.0,https://www.bellesdemeures.com/273116239/detail.htm,48.885405,2.31112
17,470000,10000.0,Duplex à vendre,47.0,2.0,1.0,5ème étage,E,"Gros Caillou, Paris 7ème arrondissement (75007)",75007.0,https://www.seloger.com/annonces/achat/appartement/paris-7eme-75/gros-caillou/272292793.htm,48.863022,2.306329
18,2550000,16558.0,Appartement à vendre,154.0,5.0,3.0,Étage 6/7,E,"Muette Sud, Paris 16ème arrondissement (75016)",75016.0,https://www.bellesdemeures.com/272442561/detail.htm,48.841905,2.264284
19,590000,12661.0,Appartement à vendre,46.6,2.0,1.0,Étage 2/6,F,"Muette Nord, Paris 16ème arrondissement (75016)",75016.0,https://www.seloger.com/annonces/achat/appartement/paris-16eme-75/muette-nord/273122687.htm,48.841905,2.264284
20,1690000,13520.0,Appartement à vendre,125.0,3.0,2.0,Étage 4/9,B,"Auteuil Nord, Paris 16ème arrondissement (75016)",75016.0,https://www.bellesdemeures.com/271883185/detail.htm,48.850098,2.278011
21,543000,11792.0,Duplex à vendre - neuf,46.1,2.0,,,,"Alleray Procession, Paris 15ème arrondissement (75015)",75015.0,https://www.selogerneuf.com/annonces/neuf/programme/paris-75/259866035/,48.837439,2.308623
22,490000,15806.0,Appartement à vendre,31.0,2.0,1.0,Étage 6/6,D,"Sentier-Bonne Nouvelle, Paris 2ème arrondissement (75002)",75002.0,https://www.bellesdemeures.com/269145695/detail.htm,48.870036,2.350218
23,1150000,13218.0,Maison à vendre - neuf,87.0,4.0,3.0,,A,"Vallée de Fécamp, Paris 12ème arrondissement (75012)",75012.0,https://www.selogerneuf.com/annonces/neuf/programme/paris-75/254696665/,48.834897,2.398856
24,525000,10714.0,Appartement à vendre,49.0,2.0,1.0,6 étages,E,"Belleville, Paris 20ème arrondissement (75020)",75020.0,https://www.seloger.com/annonces/achat/appartement/paris-75/273025315.htm,48.875394,2.391695
25,820000,13226.0,Appartement à vendre,62.0,3.0,2.0,Étage 2/6,F,"Mairie, Paris 8ème arrondissement (75008)",75008.0,https://www.seloger.com/annonces/achat/appartement/paris-8eme-75/mairie/272319133.htm,48.873707,2.3116
26,600000,12500.0,Appartement à vendre,48.0,2.0,1.0,Étage 5/7,F,"Muette Sud, Paris 16ème arrondissement (75016)",75016.0,https://www.seloger.com/annonces/achat/appartement/paris-16eme-75/muette-sud/272442559.htm,48.841905,2.264284
27,697000,9293.0,Appartement à vendre,75.0,4.0,2.0,Étage 4/7,E,"Bel-Air Sud, Paris 12ème arrondissement (75012)",75012.0,https://www.seloger.com/annonces/achat/appartement/paris-12eme-75/bel-air-sud/270885297.htm,48.851714,2.373001
28,729000,13786.0,Appartement à vendre,52.9,2.0,1.0,Étage 3/6,D,"Dupleix-Motte Picquet, Paris 15ème arrondissement (75015)",75015.0,https://www.seloger.com/annonces/achat/appartement/paris-15eme-75/dupleix-motte-picquet/270896713.htm,48.851482,2.297194
29,630000,11455.0,Appartement à vendre,55.0,2.0,1.0,Étage 3/6,D,"Champerret-Berthier, Paris 17ème arrondissement (75017)",75017.0,https://www.seloger.com/annonces/achat/appartement/paris-17eme-75/champerret-berthier/270375263.htm,48.885186,2.293069
0,1087000,13096.0,Appartement à vendre - neuf,83.0,4.0,3.0,2ème étage,,"Dunois-Bibliothèque-Jeanne-d'Arc, Paris 13ème arrondissement (75013)",75013.0,https://www.selogerneuf.com/annonces/neuf/programme/paris-75/265166211/,48.833425,2.363608
1,158000,11286.0,Studio à vendre,14.0,1.0,,Étage 5/6,G,"Clichy-Trinité, Paris 9ème arrondissement (75009)",75009.0,https://www.seloger.com/annonces/achat/appartement/paris-9eme-75/clichy-trinite/267625759.htm,48.880115,2.329127
2,630000,15000.0,Appartement à vendre,42.0,2.0,1.0,Étage 6/6,D,"Chaillot, Paris 16ème arrondissement (75016)",75016.0,https://www.bellesdemeures.com/265896355/detail.htm,48.867149,2.297238
3,289000,9094.0,Appartement à vendre,31.8,1.0,,2ème étage,D,"Buttes Chaumont, Paris 19ème arrondissement (75019)",75019.0,https://www.seloger.com/annonces/achat/appartement/paris-19eme-75/buttes-chaumont/271695089.htm,48.879089,2.387287
4,780000,13000.0,Appartement à vendre,60.0,3.0,2.0,Étage 4/6,F,"Croulebarbe, Paris 13ème arrondissement (75013)",75013.0,https://www.seloger.com/annonces/achat/appartement/paris-75/271580801.htm,48.832625,2.350645
5,910000,11375.0,Appartement à vendre - neuf,80.0,4.0,3.0,Étage 1/6,,"Secrétan, Paris 19ème arrondissement (75019)",75019.0,https://www.selogerneuf.com/annonces/neuf/programme/paris-75/230630411/,48.880731,2.374495
6,750000,12295.0,Appartement à vendre,61.0,2.0,1.0,Étage 1/6,E,"Notre Dame des Champs, Paris 6ème arrondissement (75006)",75006.0,https://www.seloger.com/annonces/achat/appartement/paris-75/271261867.htm,48.84344,2.331362
7,1095000,11406.0,Appartement à vendre,96.0,5.0,3.0,Étage 1/1,D,"Alleray Procession, Paris 15ème arrondissement (75015)",75015.0,https://www.bellesdemeures.com/272508415/detail.htm,48.837439,2.308623
8,1790000,14553.0,Appartement à vendre,123.0,4.0,3.0,Étage 4/9,E,"Muette Sud, Paris 16ème arrondissement (75016)",75016.0,https://www.bellesdemeures.com/272445923/detail.htm,48.841905,2.264284
9,985000,19661.0,Appartement à vendre,50.1,2.0,1.0,Étage 5/5,,Paris 7ème arrondissement (75007),75007.0,https://www.seloger.com/annonces/achat/appartement/paris-7eme-75/273458959.htm,48.853954,2.312864
10,562000,9357.0,Appartement à vendre,60.1,2.0,1.0,Étage 6/6,,"Gambetta, Paris 20ème arrondissement (75020)",75020.0,https://www.seloger.com/annonces/achat/appartement/paris-20eme-75/gambetta/273286045.htm,48.864903,2.398464
11,264000,9778.0,Appartement à vendre,27.0,2.0,1.0,RDC/6,E,"Grandes Carrières-Clichy, Paris 18ème arrondissement (75018)",75018.0,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/grandes-carrieres-clichy/272443003.htm,48.883624,2.333911
12,479000,9870.0,Appartement à vendre,48.5,2.0,1.0,6 étages,E,"Montmartre, Paris 18ème arrondissement (75018)",75018.0,https://www.seloger.com/annonces/achat/appartement/paris-75/271517351.htm,48.899313,2.336387
13,1895000,19134.0,Appartement à vendre,99.0,5.0,3.0,Étage 3/5,C,"Val de Grace, Paris 5ème arrondissement (75005)",75005.0,https://www.bellesdemeures.com/273472255/detail.htm,48.8413,2.339386
14,1895000,19134.0,Appartement à vendre,99.0,5.0,3.0,Étage 3/5,C,"Rennes, Paris 6ème arrondissement (75006)",75006.0,https://www.bellesdemeures.com/273472257/detail.htm,48.848878,2.32856
15,310000,7750.0,Appartement à vendre,40.0,2.0,1.0,Étage 4/6,F,"Epinettes-Bessières, Paris 17ème arrondissement (75017)",75017.0,https://www.seloger.com/annonces/achat/appartement/paris-17eme-75/epinettes-bessieres/273370717.htm,48.894817,2.315999
16,267000,12136.0,Duplex à vendre,22.0,1.0,,Étage 7/7,D,"Sainte Avoie, Paris 3ème arrondissement (75003)",75003.0,https://www.seloger.com/annonces/achat/appartement/paris-3eme-75/sainte-avoie/271171503.htm,48.860623,2.356092
17,335000,9306.0,Appartement à vendre,36.0,2.0,1.0,,F,"Epinettes-Bessières, Paris 17ème arrondissement (75017)",75017.0,https://www.seloger.com/annonces/achat/appartement/paris-75/272766759.htm,48.894817,2.315999
18,430000,11622.0,Appartement à vendre,37.0,2.0,1.0,RDC/7,E,"Muette Sud, Paris 16ème arrondissement (75016)",75016.0,https://www.seloger.com/annonces/achat/appartement/paris-16eme-75/muette-sud/272442549.htm,48.841905,2.264284
19,1480000,13704.0,Appartement à vendre,108.0,4.0,3.0,Étage 1/8,E,"Muette Sud, Paris 16ème arrondissement (75016)",75016.0,https://www.bellesdemeures.com/272442557/detail.htm,48.841905,2.264284
20,1590000,14324.0,Appartement à vendre,111.0,4.0,2.0,Étage 4/9,E,"Muette Sud, Paris 16ème arrondissement (75016)",75016.0,https://www.bellesdemeures.com/272442555/detail.htm,48.841905,2.264284
21,479000,12946.0,Appartement à vendre,37.0,2.0,1.0,Étage 2/6,E,"Sorbonne, Paris 5ème arrondissement (75005)",75005.0,https://www.seloger.com/annonces/achat/appartement/paris-5eme-75/sorbonne/272331961.htm,48.849223,2.343248
22,254000,10338.0,Appartement à vendre,24.6,1.0,,Étage 3/6,D,"La Fourche-Guy Môquet, Paris 17ème arrondissement (75017)",75017.0,https://www.seloger.com/annonces/achat/appartement/paris-75/272766761.htm,48.892129,2.323169
23,7060000,34171.0,Appartement à vendre - neuf,206.6,6.0,4.0,,,"Saint Thomas d'Aquin, Paris 7ème arrondissement (75007)",75007.0,https://www.selogerneuf.com/annonces/neuf/programme/paris-75/262518039/,48.855888,2.327092
24,195000,17727.0,Studio à vendre,11.0,1.0,,Étage 2/6,E,Paris 4ème arrondissement (75004),75004.0,https://www.seloger.com/annonces/achat/appartement/paris-4eme-75/273114153.htm,48.854042,2.356841
25,315000,10862.0,Appartement à vendre,29.0,2.0,1.0,Étage 4/4,D,"Epinettes-Bessières, Paris 17ème arrondissement (75017)",75017.0,https://www.seloger.com/annonces/achat/appartement/paris-17eme-75/epinettes-bessieres/272129997.htm,48.894817,2.315999
26,1030000,16613.0,Appartement à vendre - neuf,62.0,3.0,2.0,,,"Clignancourt-Jules Joffrin, Paris 18ème arrondissement (75018)",75018.0,https://www.selogerneuf.com/annonces/neuf/programme/paris-75/270411691/,48.892531,2.34464
27,600000,12000.0,Appartement à vendre,50.0,2.0,1.0,Étage 7/6,F,"Muette Sud, Paris 16ème arrondissement (75016)",75016.0,https://www.seloger.com/annonces/achat/appartement/paris-16eme-75/muette-sud/272442563.htm,48.841905,2.264284
28,620000,12917.0,Appartement à vendre,48.0,2.0,1.0,Étage 4/7,E,"Muette Sud, Paris 16ème arrondissement (75016)",75016.0,https://www.seloger.com/annonces/achat/appartement/paris-16eme-75/muette-sud/272442553.htm,48.841905,2.264284
29,680000,8608.0,Appartement à vendre,79.0,3.0,2.0,Étage 10/10,D,"Didot-Porte de Vanves, Paris 14ème arrondissement (75014)",75014.0,https://www.seloger.com/annonces/achat/appartement/paris-14eme-75/didot-porte-de-vanves/271687263.htm,48.82715,2.304565
0,693000,11000.0,Appartement à vendre,63.0,3.0,2.0,Étage 2/4,D,Paris 11ème arrondissement (75011),75011.0,https://www.seloger.com/annonces/achat/appartement/paris-11eme-75/272742543.htm,48.860162,2.381844
1,2184000,16545.0,Appartement à vendre,132.0,6.0,4.0,Étage 2/6,D,"Invalides, Paris 7ème arrondissement (75007)",75007.0,https://www.seloger.com/annonces/achat/appartement/paris-7eme-75/invalides/271594785.htm,48.863126,2.313864
2,2495000,12420.0,Appartement à vendre - Première occupation,200.9,6.0,4.0,RDC/7,D,"Gros Caillou, Paris 7ème arrondissement (75007)",75007.0,https://www.seloger.com/annonces/achat/appartement/paris-7eme-75/gros-caillou/266489157.htm,48.863022,2.306329
3,1400000,8121.0,Appartement à vendre,172.4,5.0,4.0,Étage 1/6,D,"Saint Vincent de Paul-Lariboisière, Paris 10ème arrondissement (75010)",75010.0,https://www.seloger.com/annonces/achat/appartement/paris-10eme-75/saint-vincent-de-paul-lariboisiere/267521507.htm,48.880825,2.352529
4,815000,7069.0,Appartement à vendre,115.3,6.0,4.0,Étage 1/16,C,"Bassin de la Villette, Paris 19ème arrondissement (75019)",75019.0,https://www.seloger.com/annonces/achat/appartement/paris-19eme-75/bassin-de-la-villette/270711711.htm,48.877096,2.387871
5,724000,12798.0,Appartement à vendre,56.6,2.0,1.0,Étage 11/12,D,Paris 15ème arrondissement (75015),75015.0,https://www.seloger.com/annonces/achat/appartement/paris-15eme-75/268801297.htm,48.84162,2.295289
6,995000,14851.0,Appartement à vendre,67.0,2.0,1.0,Étage 2/8,D,"Gros Caillou, Paris 7ème arrondissement (75007)",75007.0,https://www.bellesdemeures.com/264935421/detail.htm,48.863022,2.306329
7,1800000,13433.0,Maison à vendre - neuf,134.0,5.0,4.0,,A,"Vallée de Fécamp, Paris 12ème arrondissement (75012)",75012.0,https://www.selogerneuf.com/annonces/neuf/programme/paris-75/254696665/,48.834897,2.398856
8,599000,13614.0,Appartement à vendre - neuf,44.0,2.0,1.0,,,"Clignancourt-Jules Joffrin, Paris 18ème arrondissement (75018)",75018.0,https://www.selogerneuf.com/annonces/neuf/programme/paris-75/270411691/,48.892531,2.34464
9,1350000,16667.0,Appartement à vendre - neuf,81.0,4.0,3.0,,,"Clignancourt-Jules Joffrin, Paris 18ème arrondissement (75018)",75018.0,https://www.selogerneuf.com/annonces/neuf/programme/paris-75/270411691/,48.892531,2.34464
10,119000,9917.0,Studio à vendre,12.0,1.0,,Étage 6/7,F,"Champerret-Berthier, Paris 17ème arrondissement (75017)",75017.0,https://www.seloger.com/annonces/achat/appartement/paris-17eme-75/champerret-berthier/273173825.htm,48.885186,2.293069
11,1590000,16737.0,Appartement à vendre,95.0,3.0,2.0,Étage 1/1,D,"Saint Thomas d'Aquin, Paris 7ème arrondissement (75007)",75007.0,https://www.bellesdemeures.com/271132403/detail.htm,48.855888,2.327092
12,410000,10761.0,Appartement à vendre,38.1,2.0,1.0,5ème étage,D,"Montmartre, Paris 18ème arrondissement (75018)",75018.0,https://www.seloger.com/annonces/achat/appartement/paris-75/271684819.htm,48.899313,2.336387
13,545000,8790.0,Appartement à vendre,62.0,3.0,2.0,Étage 1/6,E,"Louis Blanc-Aqueduc, Paris 10ème arrondissement (75010)",75010.0,https://www.seloger.com/annonces/achat/appartement/paris-10eme-75/louis-blanc-aqueduc/270670715.htm,48.881277,2.364651
14,2170000,17360.0,Appartement à vendre,125.0,4.0,3.0,Étage 5/7,D,"Porte Dauphine, Paris 16ème arrondissement (75116)",75116.0,https://www.bellesdemeures.com/272477003/detail.htm,48.86963,2.270394
15,2450000,12016.0,Appartement à vendre,203.9,6.0,4.0,Étage 1/6,E,"Chaillot, Paris 16ème arrondissement (75016)",75016.0,https://www.bellesdemeures.com/266297745/detail.htm,48.867149,2.297238
16,279000,8455.0,Appartement à vendre,33.0,1.0,,Étage 1/8,C,"Bel-Air Nord, Paris 12ème arrondissement (75012)",75012.0,https://www.seloger.com/annonces/achat/appartement/paris-12eme-75/bel-air-nord/267076631.htm,48.851714,2.373001
17,595000,10625.0,Appartement à vendre,56.0,3.0,2.0,Étage 3/6,F,"Saint Lambert, Paris 15ème arrondissement (75015)",75015.0,https://www.seloger.com/annonces/achat/appartement/paris-15eme-75/saint-lambert/268803655.htm,48.837454,2.291961
18,639000,13266.0,Appartement à vendre,48.2,3.0,1.0,Étage 4/5,E,"Gros Caillou, Paris 7ème arrondissement (75007)",75007.0,https://www.seloger.com/annonces/achat/appartement/paris-7eme-75/gros-caillou/270385135.htm,48.863022,2.306329
19,230000,10000.0,Appartement à vendre,23.0,1.0,,Étage 3/3,G,"Pernety, Paris 14ème arrondissement (75014)",75014.0,https://www.seloger.com/annonces/achat/appartement/paris-14eme-75/pernety/272467129.htm,48.834015,2.317962
20,459000,8196.0,Appartement à vendre,56.0,2.0,1.0,Étage 8/9,E,"Buttes Aux Cailles-Glacière, Paris 13ème arrondissement (75013)",75013.0,https://www.seloger.com/annonces/achat/appartement/paris-75/272623067.htm,48.827782,2.349909
21,1395000,11625.0,Appartement à vendre,120.0,5.0,3.0,Étage 4/6,E,"République-Saint Ambroise, Paris 11ème arrondissement (75011)",75011.0,https://www.bellesdemeures.com/272477005/detail.htm,48.86225,2.377448
22,990000,7615.0,Appartement à vendre,130.0,6.0,4.0,Étage 4/4,C,"Bel-Air Nord, Paris 12ème arrondissement (75012)",75012.0,https://www.bellesdemeures.com/272091237/detail.htm,48.851714,2.373001
23,690000,15725.0,Appartement à vendre,43.9,2.0,1.0,Étage 3/5,D,"Gros Caillou, Paris 7ème arrondissement (75007)",75007.0,https://www.bellesdemeures.com/257622525/detail.htm,48.863022,2.306329
24,1700000,13557.0,Appartement à vendre - neuf,125.4,5.0,3.0,6ème étage,,"Dunois-Bibliothèque-Jeanne-d'Arc, Paris 13ème arrondissement (75013)",75013.0,https://www.selogerneuf.com/annonces/neuf/programme/paris-75/265166211/,48.833425,2.363608
25,630000,11667.0,Appartement à vendre,54.0,3.0,2.0,Étage 6/6,E,"Porte Saint Denis-Paradis, Paris 10ème arrondissement (75010)",75010.0,https://www.seloger.com/annonces/achat/appartement/paris-75/273173821.htm,48.875079,2.351787
26,538000,10549.0,Appartement à vendre,51.0,3.0,2.0,Étage 6/9,D,Paris 20ème arrondissement (75020),75020.0,https://www.seloger.com/annonces/achat/appartement/paris-20eme-75/273230621.htm,48.863367,2.397152
27,485000,11023.0,Appartement à vendre,44.0,2.0,1.0,Étage 6/6,F,"Clignancourt-Jules Joffrin, Paris 18ème arrondissement (75018)",75018.0,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/clignancourt-jules-joffrin/271001125.htm,48.892531,2.34464
28,815000,11384.0,Appartement à vendre,71.6,3.0,2.0,Étage 1/4,E,"Batignolles-Cardinet, Paris 17ème arrondissement (75017)",75017.0,https://www.seloger.com/annonces/achat/appartement/paris-17eme-75/batignolles-cardinet/270369681.htm,48.885405,2.31112
29,1200000,15584.0,Appartement à vendre,77.0,4.0,2.0,3 étages,F,"Île Saint Louis, Paris 4ème arrondissement (75004)",75004.0,https://www.seloger.com/annonces/achat/appartement/paris-75/272944741.htm,48.851726,2.356771
0,1390000,11488.0,Appartement à vendre,121.0,5.0,3.0,Étage 5/5,C,"Cambronne-Garibaldi, Paris 15ème arrondissement (75015)",75015.0,https://www.bellesdemeures.com/271125525/detail.htm,48.843894,2.302505
1,1010000,10720.0,Appartement à vendre,94.2,4.0,3.0,Étage 2/5,D,"Saint Vincent de Paul-Lariboisière, Paris 10ème arrondissement (75010)",75010.0,https://www.seloger.com/annonces/achat/appartement/paris-75/268732865.htm,48.880825,2.352529
2,450000,12146.0,Appartement à vendre,37.1,2.0,1.0,RDC/6,E,"Raspail-Montparnasse, Paris 14ème arrondissement (75014)",75014.0,https://www.seloger.com/annonces/achat/appartement/paris-14eme-75/raspail-montparnasse/269218483.htm,48.842192,2.325672
3,425000,9239.0,Appartement à vendre,46.0,3.0,2.0,Étage 1/6,E,"Bel-Air Sud, Paris 12ème arrondissement (75012)",75012.0,https://www.seloger.com/annonces/achat/appartement/paris-12eme-75/bel-air-sud/270751255.htm,48.851714,2.373001
4,599000,8630.0,Appartement à vendre,69.4,4.0,2.0,RDC/7,D,"Buttes Aux Cailles-Glacière, Paris 13ème arrondissement (75013)",75013.0,https://www.seloger.com/annonces/achat/appartement/paris-13eme-75/buttes-aux-cailles-glaciere/266853773.htm,48.827782,2.349909
5,736000,11787.0,Duplex à vendre - neuf,62.4,3.0,2.0,,,"Alleray Procession, Paris 15ème arrondissement (75015)",75015.0,https://www.selogerneuf.com/annonces/neuf/programme/paris-75/259866035/,48.837439,2.308623
6,329000,14955.0,Appartement à vendre,22.0,1.0,,Étage 2/5,E,Paris 5ème arrondissement (75005),75005.0,https://www.seloger.com/annonces/achat/appartement/paris-5eme-75/272563101.htm,48.845277,2.350554
7,585000,11538.0,Appartement à vendre,50.7,3.0,1.0,Étage 2/6,D,"Ternes-Maillot, Paris 17ème arrondissement (75017)",75017.0,https://www.seloger.com/annonces/achat/appartement/paris-75/273393083.htm,48.881115,2.288716
8,902000,10738.0,Appartement à vendre,84.0,3.0,2.0,Étage 6/8,D,"Champerret-Berthier, Paris 17ème arrondissement (75017)",75017.0,https://www.bellesdemeures.com/265795055/detail.htm,48.885186,2.293069
9,1345000,14620.0,Appartement à vendre - neuf,92.0,4.0,3.0,RDC/5,,"Gambetta, Paris 20ème arrondissement (75020)",75020.0,https://www.selogerneuf.com/annonces/neuf/programme/paris-75/261177983/,48.864903,2.398464
10,395000,17401.0,Appartement à vendre - neuf,22.7,1.0,,3ème étage,,"Raspail-Montparnasse, Paris 14ème arrondissement (75014)",75014.0,https://www.selogerneuf.com/annonces/neuf/programme/paris-75/256987275/,48.842192,2.325672
11,790000,15076.0,Appartement à vendre - neuf,52.4,2.0,1.0,2ème étage,,"Raspail-Montparnasse, Paris 14ème arrondissement (75014)",75014.0,https://www.selogerneuf.com/annonces/neuf/programme/paris-75/256987275/,48.842192,2.325672
12,380000,7144.0,Appartement à vendre,53.2,3.0,2.0,Étage 1/6,E,"La Chapelle-Marx Dormoy, Paris 18ème arrondissement (75018)",75018.0,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/la-chapelle-marx-dormoy/269379177.htm,48.88751,2.359421
13,1976000,14497.0,Appartement à vendre - neuf,136.3,5.0,,8ème étage,,"Jardin de Reuilly, Paris 12ème arrondissement (75012)",75012.0,https://www.selogerneuf.com/annonces/neuf/programme/paris-75/243734447/,48.844756,2.389791
14,310000,10333.0,Appartement à vendre,30.0,1.0,,Étage 13/16,D,Paris 13ème arrondissement (75013),75013.0,https://www.seloger.com/annonces/achat/appartement/paris-13eme-75/273218445.htm,48.830193,2.365001
15,695000,11393.0,Appartement à vendre,61.0,3.0,2.0,Étage 1/6,E,"Violet Commerce, Paris 15ème arrondissement (75015)",75015.0,https://www.seloger.com/annonces/achat/appartement/paris-15eme-75/violet-commerce/272935641.htm,48.847333,2.292912
16,915000,11159.0,Appartement à vendre,82.0,4.0,2.0,Étage 1/6,C,"Emeriau-Zola, Paris 15ème arrondissement (75015)",75015.0,https://www.seloger.com/annonces/achat/appartement/paris-15eme-75/emeriau-zola/267709617.htm,48.849896,2.286385
17,660000,9600.0,Appartement à vendre,68.8,3.0,2.0,Étage 1/6,D,Paris 13ème arrondissement (75013),75013.0,https://www.seloger.com/annonces/achat/appartement/paris-13eme-75/268495403.htm,48.830193,2.365001
