Unnamed: 0,prix_eur,prix_m2,type_bien,surface_m2,nb_pieces,nb_chambres,etage,dpe,adresse,code_postal,url,latitude,longitude
24.0,1310000.0,8851.0,Appartement à vendre,148.0,5.0,3.0,Étage 3/10,C,"Auteuil Nord, Paris 16ème arrondissement (75016)",75016.0,https://www.bellesdemeures.com/271941073/detail.htm,,
25.0,550000.0,10784.0,Appartement à vendre,51.0,2.0,1.0,Étage 2/4,F,"Muette Sud, Paris 16ème arrondissement (75016)",75016.0,https://www.seloger.com/annonces/achat/appartement/paris-16eme-75/muette-sud/272652499.htm,,
26.0,69000.0,9857.0,Appartement à vendre,7.0,1.0,1.0,Étage 6/6,G,"Auteuil Nord, Paris 16ème arrondissement (75016)",75016.0,https://www.seloger.com/annonces/achat/appartement/paris-16eme-75/auteuil-nord/272035025.htm,,
27.0,330000.0,10098.0,Appartement à vendre,32.7,2.0,1.0,Étage 3/1,F,"Montsouris Dareau, Paris 14ème arrondissement (75014)",75014.0,https://www.seloger.com/annonces/achat/appartement/paris-75/273490583.htm,,
28.0,315000.0,11667.0,Appartement à vendre - neuf,27.0,2.0,1.0,1er étage,B,"Belleville, Paris 20ème arrondissement (75020)",75020.0,https://www.seloger.com/annonces/achat/appartement/paris-20eme-75/belleville/273442111.htm,,
29.0,425000.0,8500.0,Appartement à vendre,50.0,2.0,1.0,RDC/6,D,"Louis Blanc-Aqueduc, Paris 10ème arrondissement (75010)",75010.0,https://www.seloger.com/annonces/achat/appartement/paris-10eme-75/louis-blanc-aqueduc/273419381.htm,,
0.0,720000.0,11243.0,Appartement à vendre,64.0,3.0,2.0,Étage 5/6,D,"Saint Vincent de Paul-Lariboisière, Paris 10ème arrondissement (75010)",75010.0,https://www.seloger.com/annonces/achat/appartement/paris-10eme-75/saint-vincent-de-paul-lariboisiere/273382203.htm,,
1.0,1215000.0,13526.0,Appartement à vendre,89.8,4.0,2.0,3ème étage,E,"Saint Merri, Paris 4ème arrondissement (75004)",75004.0,https://www.bellesdemeures.com/273382221/detail.htm,,
2.0,765000.0,13421.0,Appartement à vendre,57.0,3.0,2.0,Étage 1/4,F,Paris 9ème arrondissement (75009),75009.0,https://www.seloger.com/annonces/achat/appartement/paris-9eme-75/273314031.htm,,
3.0,765000.0,13421.0,Appartement à vendre,57.0,3.0,2.0,Étage 1/4,F,"Montmartre, Paris 18ème arrondissement (75018)",75018.0,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/montmartre/273314027.htm,,
4.0,1640000.0,10133.0,Appartement à vendre,161.9,7.0,4.0,Étage 4/6,D,"Muette Sud, Paris 16ème arrondissement (75016)",75016.0,https://www.bellesdemeures.com/272906911/detail.htm,,
5.0,1160000.0,13333.0,Duplex à vendre,87.0,2.0,1.0,Étage 3/6,D,"Auteuil Nord, Paris 16ème arrondissement (75016)",75016.0,https://www.bellesdemeures.com/272732519/detail.htm,,
6.0,130000.0,10000.0,Appartement à vendre,13.0,1.0,,Étage 6/6,G,"Bel-Air Sud, Paris 12ème arrondissement (75012)",75012.0,https://www.seloger.com/annonces/achat/appartement/paris-12eme-75/bel-air-sud/272028861.htm,,
7.0,1208400.0,17175.0,Appartement à vendre - Première occupation,70.4,3.0,2.0,Étage 3/5,B,"Dupleix-Motte Picquet, Paris 15ème arrondissement (75015)",75015.0,https://www.seloger.com/annonces/achat/appartement/paris-15eme-75/dupleix-motte-picquet/271567013.htm,,
8.0,1049000.0,16138.0,Appartement à vendre,65.0,3.0,2.0,RDC,D,"Rennes, Paris 6ème arrondissement (75006)",75006.0,https://www.bellesdemeures.com/273512297/detail.htm,,
9.0,1490000.0,11203.0,Maison à vendre,133.0,6.0,4.0,,D,"Bercy, Paris 12ème arrondissement (75012)",75012.0,https://www.bellesdemeures.com/273466993/detail.htm,,
10.0,325000.0,8333.0,Appartement à vendre,39.0,2.0,1.0,Étage 3/3,D,"Gambetta, Paris 20ème arrondissement (75020)",75020.0,https://www.seloger.com/annonces/achat/appartement/paris-75/272954303.htm,,
11.0,182500.0,9605.0,Appartement à vendre,19.0,1.0,,Étage 1/8,F,"Secrétan, Paris 19ème arrondissement (75019)",75019.0,https://www.seloger.com/annonces/achat/appartement/paris-19eme-75/secretan/272954257.htm,,
12.0,475000.0,11585.0,Appartement à vendre,41.0,2.0,1.0,Étage 1/3,E,"Montmartre, Paris 18ème arrondissement (75018)",75018.0,https://www.seloger.com/annonces/achat/appartement/paris-75/272954305.htm,,
13.0,236000.0,8310.0,Appartement à vendre,28.4,1.0,,Étage 2/11,D,"Télégraphe-Pelleport Saint Fargeau, Paris 20ème arrondissement (75020)",75020.0,https://www.seloger.com/annonces/achat/appartement/paris-20eme-75/telegraphe-pelleport-saint-fargeau/272644227.htm,,
14.0,539000.0,11978.0,Appartement à vendre,45.0,2.0,1.0,Étage 9/18,D,"Nation-Alexandre Dumas, Paris 11ème arrondissement (75011)",75011.0,https://www.seloger.com/annonces/achat/appartement/paris-75/273611617.htm,,
15.0,449000.0,11225.0,Appartement à vendre,40.0,2.0,1.0,Étage 2/5,E,"Montmartre, Paris 18ème arrondissement (75018)",75018.0,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/montmartre/273595221.htm,,
16.0,474000.0,8172.0,Appartement à vendre,58.0,3.0,2.0,Étage 4/8,E,"Olympiades-Choisy, Paris 13ème arrondissement (75013)",75013.0,https://www.seloger.com/annonces/achat/appartement/paris-13eme-75/olympiades-choisy/273589913.htm,,
17.0,360000.0,7500.0,Appartement à vendre,48.0,2.0,1.0,Étage 21/26,C,"Danube-Porte des Lilas, Paris 19ème arrondissement (75019)",75019.0,https://www.seloger.com/annonces/achat/appartement/paris-75/273589927.htm,,
18.0,789000.0,8670.0,Appartement à vendre,91.0,3.0,2.0,RDC/5,E,"Nation-Alexandre Dumas, Paris 11ème arrondissement (75011)",75011.0,https://www.seloger.com/annonces/achat/appartement/paris-75/273589855.htm,,
19.0,1120000.0,14737.0,Appartement à vendre,76.0,3.0,2.0,Étage 6/7,D,"Muette Sud, Paris 16ème arrondissement (75016)",75016.0,https://www.seloger.com/annonces/achat/appartement/paris-16eme-75/muette-sud/273589753.htm,,
20.0,460000.0,10621.0,Appartement à vendre,43.3,2.0,1.0,Étage 3/6,G,"Cambronne-Garibaldi, Paris 15ème arrondissement (75015)",75015.0,https://www.seloger.com/annonces/achat/appartement/paris-15eme-75/cambronne-garibaldi/273564971.htm,,
21.0,820000.0,15472.0,Appartement à vendre,53.0,2.0,1.0,Étage 5/5,D,"Les Halles, Paris 1er arrondissement (75001)",75001.0,https://www.seloger.com/annonces/achat/appartement/paris-1er-75/les-halles/273564867.htm,,
22.0,474000.0,8943.0,Appartement à vendre,53.0,2.0,1.0,Étage 12/25,D,"Buttes Aux Cailles-Glacière, Paris 13ème arrondissement (75013)",75013.0,https://www.seloger.com/annonces/achat/appartement/paris-13eme-75/buttes-aux-cailles-glaciere/273558461.htm,,
23.0,255000.0,10131.0,Appartement à vendre,25.2,1.0,,Étage 3/11,C,"Clignancourt-Jules Joffrin, Paris 18ème arrondissement (75018)",75018.0,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/clignancourt-jules-joffrin/273555433.htm,,
24.0,790000.0,10676.0,Appartement à vendre,74.0,3.0,2.0,Étage 5/7,D,"La Fourche-Guy Môquet, Paris 17ème arrondissement (75017)",75017.0,https://www.seloger.com/annonces/achat/appartement/paris-17eme-75/la-fourche-guy-moquet/273555437.htm,,
25.0,455000.0,8922.0,Appartement à vendre,51.0,3.0,2.0,Étage 4/6,F,"Télégraphe-Pelleport Saint Fargeau, Paris 20ème arrondissement (75020)",75020.0,https://www.seloger.com/annonces/achat/appartement/paris-20eme-75/telegraphe-pelleport-saint-fargeau/273528951.htm,,
26.0,935000.0,12986.0,Appartement à vendre,72.0,3.0,2.0,Étage 6/6,C,"Gros Caillou, Paris 7ème arrondissement (75007)",75007.0,https://www.seloger.com/annonces/achat/appartement/paris-75/273478319.htm,,
27.0,445000.0,10595.0,Appartement à vendre,42.0,2.0,1.0,Étage 2/5,C,"Léon-Blum Folie-Regnault, Paris 11ème arrondissement (75011)",75011.0,https://www.seloger.com/annonces/achat/appartement/paris-75/273473939.htm,,
28.0,445000.0,10595.0,Appartement à vendre,42.0,2.0,1.0,Étage 2/5,C,"Père Lachaise-Réunion, Paris 20ème arrondissement (75020)",75020.0,https://www.seloger.com/annonces/achat/appartement/paris-75/273473941.htm,,
29.0,11500000.0,35318.0,Maison à vendre,325.6,6.0,4.0,,D,"Saint Placide, Paris 6ème arrondissement (75006)",75006.0,https://www.seloger.com/annonces/achat/maison/paris-6eme-75/saint-placide/273470561.htm,,
0.0,2400000.0,13333.0,Duplex à vendre,180.0,7.0,3.0,Étage 5/6,D,"Auteuil Sud, Paris 16ème arrondissement (75016)",75016.0,https://www.seloger.com/annonces/achat/appartement/paris-16eme-75/auteuil-sud/273456379.htm,,
1.0,493000.0,10271.0,Appartement à vendre,48.0,2.0,1.0,Étage 1/6,E,"Porte Saint Denis-Paradis, Paris 10ème arrondissement (75010)",75010.0,https://www.seloger.com/annonces/achat/appartement/paris-75/273402669.htm,,
2.0,493000.0,10271.0,Appartement à vendre,48.0,2.0,1.0,Étage 1/6,E,"Sentier-Bonne Nouvelle, Paris 2ème arrondissement (75002)",75002.0,https://www.seloger.com/annonces/achat/appartement/paris-2eme-75/sentier-bonne-nouvelle/273402677.htm,,
3.0,559000.0,6425.0,Appartement à vendre,87.0,4.0,3.0,Étage 7/13,E,"Flandre-Aubervilliers, Paris 19ème arrondissement (75019)",75019.0,https://www.seloger.com/annonces/achat/appartement/paris-19eme-75/flandre-aubervilliers/273402741.htm,,
4.0,728000.0,13705.0,Appartement à vendre,53.1,1.0,,Étage 5/1,G,"Odéon, Paris 6ème arrondissement (75006)",75006.0,https://www.seloger.com/annonces/achat/appartement/paris-75/273355989.htm,,
5.0,299000.0,21357.0,Studio à vendre,14.0,1.0,,Étage 2/4,,"Les Halles, Paris 1er arrondissement (75001)",75001.0,https://www.seloger.com/annonces/achat/appartement/paris-1er-75/les-halles/273323069.htm,,
6.0,880000.0,13333.0,Appartement à vendre,66.0,2.0,1.0,Étage 1/6,E,"Parc Monceau, Paris 8ème arrondissement (75008)",75008.0,https://www.seloger.com/annonces/achat/appartement/paris-8eme-75/parc-monceau/273094341.htm,,
7.0,559000.0,8343.0,Duplex à vendre,67.0,3.0,2.0,Étage 2/3,C,"Amiraux-Simplon-Poissonniers, Paris 18ème arrondissement (75018)",75018.0,https://www.seloger.com/annonces/achat/appartement/paris-75/273086577.htm,,
8.0,554000.0,8890.0,Appartement à vendre - Première occupation,62.3,3.0,1.0,Étage 5/8,D,"Alleray Procession, Paris 15ème arrondissement (75015)",75015.0,https://www.seloger.com/annonces/achat/appartement/paris-75/272620073.htm,,
9.0,783000.0,11186.0,Appartement à vendre,70.0,3.0,1.0,Étage 1/5,D,"Saint Merri, Paris 4ème arrondissement (75004)",75004.0,https://www.seloger.com/annonces/achat/appartement/paris-4eme-75/saint-merri/272509999.htm,,
10.0,1395000.0,10649.0,Duplex à vendre,131.0,7.0,4.0,Étage 3/6,D,"Nation-Alexandre Dumas, Paris 11ème arrondissement (75011)",75011.0,https://www.bellesdemeures.com/272270503/detail.htm,,
11.0,835000.0,16058.0,Appartement à vendre - neuf,52.0,3.0,2.0,1er étage,A,"Raspail-Montparnasse, Paris 14ème arrondissement (75014)",75014.0,https://www.seloger.com/annonces/achat/appartement/paris-75/273612215.htm,,
12.0,705000.0,10522.0,Appartement à vendre - neuf,67.0,3.0,2.0,2ème étage,A,"Saint Blaise, Paris 20ème arrondissement (75020)",75020.0,https://www.seloger.com/annonces/achat/appartement/paris-75/273609151.htm,,
13.0,1080000.0,15211.0,Appartement à vendre - neuf,71.0,3.0,2.0,4ème étage,A,"Muette Sud, Paris 16ème arrondissement (75016)",75016.0,https://www.seloger.com/annonces/achat/appartement/paris-75/273600095.htm,,
14.0,617000.0,12340.0,Appartement à vendre - neuf,50.0,3.0,2.0,3ème étage,A,"Didot-Porte de Vanves, Paris 14ème arrondissement (75014)",75014.0,https://www.seloger.com/annonces/achat/appartement/paris-14eme-75/didot-porte-de-vanves/273598101.htm,,
15.0,950000.0,13768.0,Appartement à vendre - neuf,69.0,3.0,2.0,1er étage,A,"Raspail-Montparnasse, Paris 14ème arrondissement (75014)",75014.0,https://www.seloger.com/annonces/achat/appartement/paris-75/273578443.htm,,
16.0,629000.0,8858.0,Appartement à vendre - neuf,71.0,4.0,3.0,Étage 10/10,A,"La Chapelle-Marx Dormoy, Paris 18ème arrondissement (75018)",75018.0,https://www.seloger.com/annonces/achat/appartement/paris-75/273418421.htm,,
17.0,295000.0,11800.0,Appartement à vendre,25.0,2.0,1.0,Étage 2/5,E,"La Fourche-Guy Môquet, Paris 17ème arrondissement (75017)",75017.0,https://www.seloger.com/annonces/achat/appartement/paris-17eme-75/la-fourche-guy-moquet/273093311.htm,,
18.0,630000.0,8663.0,Appartement à vendre,72.7,3.0,2.0,2ème étage,D,"Père Lachaise-Réunion, Paris 20ème arrondissement (75020)",75020.0,https://www.seloger.com/annonces/achat/appartement/paris-20eme-75/pere-lachaise-reunion/273030601.htm,,
19.0,1520000.0,15200.0,Appartement à vendre,100.0,4.0,2.0,Étage 1/5,E,"Arts et Métiers, Paris 3ème arrondissement (75003)",75003.0,https://www.seloger.com/annonces/achat/appartement/paris-3eme-75/arts-et-metiers/272273101.htm,,
20.0,421000.0,10795.0,Appartement à vendre,39.0,2.0,1.0,Étage 6/6,D,"Saint Philippe du Roule, Paris 8ème arrondissement (75008)",75008.0,https://www.seloger.com/annonces/achat/appartement/paris-8eme-75/saint-philippe-du-roule/273208405.htm,,
21.0,590000.0,11569.0,Appartement à vendre,51.0,2.0,1.0,Étage 1/6,D,"Courcelles-Wagram, Paris 17ème arrondissement (75017)",75017.0,https://www.seloger.com/annonces/achat/appartement/paris-17eme-75/courcelles-wagram/273173833.htm,,
22.0,1040000.0,12712.0,Appartement à vendre - neuf,81.8,3.0,2.0,Étage 1/3,,"Bastille-Popincourt, Paris 11ème arrondissement (75011)",75011.0,https://www.seloger.com/annonces/achat/appartement/paris-75/273171239.htm,,
23.0,729000.0,13500.0,Appartement à vendre,54.0,2.0,1.0,Étage 3/6,D,"Dupleix-Motte Picquet, Paris 15ème arrondissement (75015)",75015.0,https://www.seloger.com/annonces/achat/appartement/paris-15eme-75/dupleix-motte-picquet/273168193.htm,,
24.0,950000.0,12500.0,Appartement à vendre,76.0,4.0,2.0,Étage 2/4,D,"Dupleix-Motte Picquet, Paris 15ème arrondissement (75015)",75015.0,https://www.bellesdemeures.com/273122631/detail.htm,,
25.0,2500000.0,14535.0,Appartement à vendre,172.0,6.0,4.0,Étage 4/5,C,"Nation-Alexandre Dumas, Paris 11ème arrondissement (75011)",75011.0,https://www.seloger.com/annonces/achat/appartement/paris-11eme-75/nation-alexandre-dumas/273101379.htm,,
26.0,2599000.0,18433.0,Appartement à vendre,141.0,5.0,3.0,Étage 3/3,D,"Muette Sud, Paris 16ème arrondissement (75016)",75016.0,https://www.seloger.com/annonces/achat/appartement/paris-75/273040233.htm,,
27.0,3430000.0,17772.0,Appartement à vendre,193.0,6.0,4.0,Étage 3/3,B,"Bois de Boulogne, Paris 16ème arrondissement (75017)",75017.0,https://www.seloger.com/annonces/achat/appartement/paris-75/273040187.htm,,
28.0,1150000.0,17164.0,Appartement à vendre,67.0,4.0,2.0,Étage 2/9,D,"Gros Caillou, Paris 7ème arrondissement (75007)",75007.0,https://www.seloger.com/annonces/achat/appartement/paris-75/273040219.htm,,
29.0,1195000.0,14573.0,Appartement à vendre,82.0,4.0,2.0,Étage 6/7,D,"Pereire-Malesherbes, Paris 17ème arrondissement (75017)",75017.0,https://www.seloger.com/annonces/achat/appartement/paris-17eme-75/pereire-malesherbes/273040193.htm,,
0.0,320000.0,9063.0,Appartement à vendre,35.3,2.0,1.0,RDC/6,F,"Georges Brassens, Paris 15ème arrondissement (75015)",75015.0,https://www.seloger.com/annonces/achat/appartement/paris-15eme-75/georges-brassens/272278847.htm,,
1.0,1957000.0,13287.0,Maison à vendre,147.3,6.0,5.0,,C,"Cambronne-Garibaldi, Paris 15ème arrondissement (75015)",75015.0,https://www.bellesdemeures.com/273272981/detail.htm,,
2.0,498000.0,12450.0,Appartement à vendre,40.0,2.0,1.0,Étage 6/6,E,"Léon-Blum Folie-Regnault, Paris 11ème arrondissement (75011)",75011.0,https://www.seloger.com/annonces/achat/appartement/paris-11eme-75/leon-blum-folie-regnault/273270137.htm,,
3.0,326000.0,15524.0,Appartement à vendre,21.0,1.0,,RDC,D,"Saint Victor, Paris 5ème arrondissement (75005)",75005.0,https://www.bellesdemeures.com/273223077/detail.htm,,
4.0,529000.0,10580.0,Appartement à vendre,50.0,2.0,1.0,Étage 1/5,E,"Auteuil Sud, Paris 16ème arrondissement (75016)",75016.0,https://www.seloger.com/annonces/achat/appartement/paris-75/273179305.htm,,
5.0,2700000.0,19014.0,Appartement à vendre,142.0,5.0,3.0,Étage 7/7,D,"Auteuil Nord, Paris 16ème arrondissement (75016)",75016.0,https://www.bellesdemeures.com/273109821/detail.htm,,
6.0,465000.0,9276.0,Appartement à vendre,50.1,2.0,1.0,Étage 10/12,E,"Epinettes-Bessières, Paris 17ème arrondissement (75017)",75017.0,https://www.seloger.com/annonces/achat/appartement/paris-75/272563089.htm,,
7.0,600000.0,17539.0,Appartement à vendre,34.2,2.0,1.0,Étage 7/8,E,"Clignancourt-Jules Joffrin, Paris 18ème arrondissement (75018)",75018.0,https://www.bellesdemeures.com/272418519/detail.htm,,
8.0,830000.0,15370.0,Duplex à vendre,54.0,2.0,1.0,Étage 3/5,C,"Monnaie, Paris 6ème arrondissement (75006)",75006.0,https://www.seloger.com/annonces/achat/appartement/paris-75/271184043.htm,,
9.0,481000.0,10234.0,Appartement à vendre - neuf,47.0,2.0,1.0,1er étage,B,"Olympiades-Choisy, Paris 13ème arrondissement (75013)",75013.0,https://www.seloger.com/annonces/achat/appartement/paris-13eme-75/olympiades-choisy/273341271.htm,,
10.0,315000.0,9211.0,Appartement à vendre,34.2,2.0,1.0,Étage 4/6,F,"Goutte d'Or-Château Rouge, Paris 18ème arrondissement (75018)",75018.0,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/goutte-d-or-chateau-rouge/272666871.htm,,
11.0,430000.0,9568.0,Appartement à vendre,44.9,2.0,1.0,Étage 2/7,C,"Buttes Chaumont, Paris 19ème arrondissement (75019)",75019.0,https://www.seloger.com/annonces/achat/appartement/paris-75/272635537.htm,,
12.0,995000.0,9724.0,Appartement à vendre,102.3,5.0,3.0,Étage 15/16,D,"Pasteur Montparnasse, Paris 15ème arrondissement (75015)",75015.0,https://www.seloger.com/annonces/achat/appartement/paris-15eme-75/pasteur-montparnasse/272273907.htm,,
13.0,849500.0,11032.0,Appartement à vendre,77.0,4.0,3.0,Étage 2/6,E,"Bastille-Popincourt, Paris 11ème arrondissement (75011)",75011.0,https://www.seloger.com/annonces/achat/appartement/paris-75/273376781.htm,,
14.0,726000.0,12491.0,Appartement à vendre,58.1,3.0,2.0,Étage 2/7,E,"Auteuil Nord, Paris 16ème arrondissement (75016)",75016.0,https://www.seloger.com/annonces/achat/appartement/paris-75/273295383.htm,,
15.0,262000.0,10077.0,Appartement à vendre,26.0,1.0,,5ème étage,F,"Belleville-Saint Maur, Paris 11ème arrondissement (75011)",75011.0,https://www.seloger.com/annonces/achat/appartement/paris-11eme-75/belleville-saint-maur/272602139.htm,,
16.0,630000.0,17027.0,Appartement à vendre,37.0,1.0,1.0,Étage 3/8,E,"Porte Dauphine, Paris 16ème arrondissement (75116)",75116.0,https://www.seloger.com/annonces/achat/appartement/paris-16eme-75/porte-dauphine/271649655.htm,,
17.0,877800.0,9975.0,Appartement à vendre,88.0,5.0,3.0,Étage 6/6,E,"Auteuil Sud, Paris 16ème arrondissement (75016)",75016.0,https://www.seloger.com/annonces/achat/appartement/paris-75/271419809.htm,,
18.0,330000.0,9429.0,Appartement à vendre,35.0,2.0,1.0,RDC/6,E,"Montmartre, Paris 18ème arrondissement (75018)",75018.0,https://www.seloger.com/annonces/achat/appartement/paris-75/272777673.htm,,
19.0,5498000.0,5333.0,Maison à vendre,1.0,40.0,,,D,"Goutte d'Or-Château Rouge, Paris 18ème arrondissement (75018)",75018.0,https://www.bellesdemeures.com/272750901/detail.htm,,
20.0,750000.0,9375.0,Duplex à vendre,80.0,3.0,1.0,RDC/6,E,"Mairie, Paris 8ème arrondissement (75008)",75008.0,https://www.seloger.com/annonces/achat/appartement/paris-8eme-75/mairie/272739305.htm,,
21.0,480000.0,8610.0,Appartement à vendre,55.8,3.0,2.0,Étage 3/6,E,"Manin-Jaurès, Paris 19ème arrondissement (75019)",75019.0,https://www.seloger.com/annonces/achat/appartement/paris-19eme-75/manin-jaures/272622985.htm,,
